0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-0.0510224,-0.0366316,-0.09533,0.0272097,-0.149583,-0.0832999,0.00189562,-0.0790363,0.0145079,0.0192421,0.00925727,-0.008284,0.0154567,0.0178151,0.030005,0.029139,-0.0662192,-0.0179369,-0.00492671,0.013382,0.0299729,-0.0125002,0.0247789,-0.0375957,0.0104296,-0.0657727,-0.0322922,0.0224266,0.0289302,-0.046502,0.0258187,0.00379141,0.0297714,0.026375,-0.0094175,0.0248405,0.0187673,0.00446987,0.00871728,0.0233577,-0.0233047,-0.00279338,0.0154288,0.0282835,0.0246029,0.00637102,0.00688669,0.00545577,0.0052901,-0.0345453,0.0253822,-0.171929,0.0154365,0.00719558,0.021953,0.0207117,-0.00958284,0.0257829,0.0115357,0.026236,0.00334371,0.00731666,0.0294283,0.0245282,0.0291103,-0.00820149,0.0298703,0.028896,0.0297635,-0.0653611,0.0294065,-0.018694,0.0253397,0.029488,0.0194232,-0.0368172,-0.0132785,0.01795,-0.0387979,0.0298127,0.0120054,-0.14381,0.0105019,0.0188204,0.0245865,0.0283339,-0.0239713,0.0299138,-0.0285941,-0.0405961,0.0298235,-0.088564,0.0299738,0.0219717,-0.224656,0.0174217,-0.00441689,0.029483,-0.0304727,-0.0298539,0.0192991,0.000699718,-0.0239787,-0.0170506,0.0194989,-0.0102584,0.00205898,0.0256228,0.0213701,-0.00264526,0.0278658,0.0194657,0.0209432,0.0282147,-0.0265117,0.0258501,0.00269622,0.0170858,0.0280795,0.0166878,0.0294037,-0.0702326,0.0227457,0.0299194,0.0281293,0.0199186,0.028642,-0.4633,-0.014983,0.0224273,-0.0760863,0.0299984,-0.00287619,-0.0408219,-0.00891416,0.0165397,-0.0243287,-0.0456108,0.0216336,0.0300115,0.0279592,0.0286113,0.0296836,0.0289806,0.0294116,0.0300085,-0.0913687,0.0260564,-0.00464436,-0.0119097,0.0273639,0.0118299,0.0283209,0.022459,-0.048496,0.0278615,0.0297959,0.0121892,-0.113851,0.00719656,0.0162472,0.0244188,0.0119886,0.00798936,-0.116062,-0.00779122,-0.0105936,-0.152145,0.00817108,-0.0217351,0.0247694,0.0288659,0.0174755,0.0152984,-0.045485,0.0296032,0.0298772,0.0266772,0.0098588,0.0194981,0.0156521,0.0261622,-0.0355756,0.026438,-0.0153092,0.0289923,0.0285449,0.01154,-0.0549523,-0.198112,0.01666,-0.0861203,-0.00347263,0.00306939,-0.087781,0.0299796,-0.0207386,-7.69026e-06,0.021685,0.0190224,0.0152956,0.0180972,-0.00957255,-0.0308831,0.0273107,0.0265394,0.00546785,0.0264589,0.013709,0.0154136,-0.0738828,0.0299576,0.00290444,-0.0304332,0.0293244,-0.0488195,0.0286555,0.0297983,0.0110496,-0.00780899,0.0172419,0.00462134,0.0111878,0.0185586,0.0292176,-0.00280353,-0.016908,0.0285486,0.029211,0.0285134,-0.0279687,-0.0283657,-0.0390845,0.00524303,0.00617591,0.0297934,0.0216741,-0.0143314,0.0215322,0.0298617,0.0294692,0.0262812,0.0299106,0.0211522,0.0268329,-0.0911722,-0.00759101,0.0156785,0.0100234,-0.0679574,0.0288465,0.027146,0.0267228,-0.00675816,0.0198406,-0.0330172,-0.0543024,-0.0477513,-0.00750004,0.0299087,0.0193309,-0.0150841,-0.0536741,0.0295146,0.0207479,0.0298118,0.00601526,-0.0201993,0.0278869,0.0299741,0.00637441,0.00900378,-0.0116686,0.0297402,0.0219462,0.00338139,-0.0115076,-0.0166009,0.0234211,-0.181051,-0.00880309,-0.0138404,0.0297041,-0.0226708,-0.0281586,0.0297928,0.0293995,0.0268056,0.029427,0.00481792,0.0241725,0.00929273,-0.00664798,0.0229087,-0.0362799,-0.00893043,0.027038,0.0296205,0.0161749,-0.0349219,-0.0399554,0.0166021,-0.00103812,0.0297781,-0.00559995,-0.0532281,0.0266053,0.025689,0.0209011,0.0244182,-0.0281693,0.00152697,0.0254875,-0.00724701,-0.0516298,0.017858,-0.0264248,0.0103208,0.015844,0.0213618,0.0296317,0.0113227,0.0217556,0.0271145,-0.0341207,0.0270753,0.0188887,0.0299879,0.0267105,0.0296516,-0.0297937,-0.00669113,0.0235657,-0.095109,0.0209388,-0.0681229,0.0107341,0.0299848,-0.0632882,0.019043,0.006698,0.0172709,0.0182251,-0.0102581,0.0263974,0.0224128,-0.0601946,0.00971756,-0.0167953,0.015935,0.0186755,-0.0647535,0.00471245,0.0066093,0.0300131,0.0251219,0.0219622,-0.14467,-0.0665626,-0.0140119,0.0227715,-0.0807863,0.00510127,0.0246402,0.00482456,0.0300055,0.0266571,-0.0604325,0.0291257,0.0187203,0.0241262,0.0102956,0.0280785,0.00219265,0.0295955,-0.046933,0.000437706,0.0276355,0.0278717,0.00761551,0.0145314,-0.0193119,0.00869429,0.0283887,-0.0680785,0.0278688,0.0283045,0.0160665,-0.00681512,0.0222263,0.0247003,0.0142184,-0.0207725,0.00625068,0.0299907,-0.0025337,0.0299603,-0.0052161,0.0291931,0.029882,0.0276981,0.0260888,-0.0292274,-0.0136861,0.0242216,-0.0337755,0.00429969,0.024951,0.0279301,0.0274214,0.0289989,0.00377522,0.0298918,-0.0338756,0.011879,0.0299383,0.0106838,0.0237907,0.0151749,0.0168714,0.0247496,-0.0022741,-0.0136182,0.0183358,0.0152342,0.0276403,0.000511273,-0.0288108,0.0298127,-0.0431968,0.00850199,-0.0487867,-0.0784673,-0.00704018,0.0298506,0.0204904,0.0269258,0.0186858,-0.1875,0.0264707,0.0176471,-0.0299657,-0.048448,-0.0261455,0.023739,-0.0443562,0.0294984,0.0242542,0.0249569,0.0245277,0.0284844,0.00635756,-0.00767743,-0.0091025,0.016342,-0.366936,-0.0250033,0.0155379,0.0300008,-0.0779183,-0.0940256,0.0287272,-0.0405427,0.000835102,0.0156879,0.00894926,0.00729842,-0.0439989,-0.00146656,0.0269727,-0.0955337,0.0150386,-0.00825848,-0.0297552,0.0269474,0.0241834,-0.0676674,0.0224393,-0.00163468,0.0237635,0.0251061,0.0290464,-0.0880762,0.0291539,0.0276959,-0.021125,-0.0326559,0.0218033,-0.00733715,0.0151118,0.0278685,0.00548491,0.0271019,0.0277827,0.0288076,0.0295766,0.000255037,0.0260971,0.0230899,0.0287174,0.00317507,0.02444,0.00687311,-0.00875831,0.0202594,0.00723752,-0.0229019,0.0300126,0.0130055,-0.000728937,0.0178573,0.0289323,-0.0215899,0.0262149,0.00900766,0.0286682,-0.00394024,0.0299239,0.0276767,-0.0258224,-0.101838,0.0240561,0.016004,-0.00221595,-0.00519904,0.029123,-0.0963389,-0.00224408,0.0228883,0.0291565,0.0284291,0.0295573,0.023371,-0.0271773,0.0179809,-0.0535846,0.0292367,0.00087087,-0.00394935,0.0221156,0.0276004,0.0288664,0.0174666,-0.0276028,0.0276206,0.0177624,-0.0185764,0.0273972,0.0098305,0.00385992,0.0275335,-0.0223805,-0.00265298,0.0251337,0.0266497,-0.0133336,0.0114031,-0.00509088,0.00276773,0.0197277,0.029607,0.0140862,0.0250145,0.027709,0.019101,0.0215665,0.0191182,0.0298611,0.0295341,0.00547463,0.0162561,0.00977629,-0.051048,0.0299298,-0.0213417,-0.0523834,-0.0244513,0.0253066,0.0251479,0.0295307,0.0151885,-0.0364763,-0.0146517,0.0181951,0.0188921,-0.11565,0.0128563,-0.00617872,0.0159387,0.0288146,0.0284145,-1.83133e-05,0.0179154,0.0125893,-0.103606,-0.00286436,0.0229442,0.0160865,0.00951005,0.019461,-0.017043,-0.0184935,0.00734457,0.0291247,0.00846235,0.0143226,0.0299176,-0.0185697,0.0257902,0.0278069,0.025411,0.0242106,0.0173262,0.029996,-0.025793,0.0299497,0.00414713,0.0263445,0.0157761,0.021663,-0.00556134,-0.0323919,0.0178828,0.0170006,0.0115407,0.0295697,-0.112523,0.0295666,0.0294137,0.0255178,0.0293561,0.0293494,0.0148526,0.0281058,0.026572,0.0116186,0.0299865,-0.00873008,0.00264022,0.0298549,0.0297689,0.0287932,0.0294574,0.029662,-0.0803446,0.0088559,-0.0806406,0.0262448,0.0251459,-0.0107427,0.0176965,0.0110593,-0.00275725,0.0276968,0.0288161,-0.0331068,0.0212306,0.0211764,0.0296709,0.0211277,0.02311,0.0264349,-0.00906169,0.022668,-0.0238046,0.00137452,-0.0172271,-0.000271814,-0.0807194,0.00793526,0.0250081,0.0290946,-0.0805667,0.0289976,0.0164062,0.0292666,-0.0184634,0.0180005,-0.0107991,-0.120098,0.00900828,0.0268189,-0.137671,0.0152895,0.0280563,0.0297596,-0.0141619,-0.0226863,-0.00428528,-0.00856276,0.0221797,-0.0694873,0.0291911,-0.0401278,-0.0640486,0.0300022,-0.0127639,0.021874,-0.0114805,0.0182451,0.0286029,0.0274461,-0.00941674,0.0125345,0.0295201,-0.0512116,-0.00726263,0.0266997,0.0294629,-0.0889167,0.0220602,0.0128521,-0.00288553,0.00896391,-0.063189,-0.0223202,-0.0352029,0.0181103,-0.00791429,0.0270743,0.0257727,0.0201902,0.0158858,0.0287999,0.0298851,-0.073863,0.0298737,0.0240046,0.029767,0.0298798,0.0172948,0.0272977,-0.0034964,0.00377158,0.0283383,0.0228126,0.018374,-0.00383426,0.0246336,0.0282214,0.0298231,0.0298981,0.0239214,0.00907828,0.0292888,0.0216033,-0.011696,0.0195,0.0252429,0.0215145,0.0277807,0.0299837,0.0213939,-0.00985875,0.0186388,0.0276054,-0.0561284,-0.0165361,0.0203962,0.0254126,-0.02083,0.0199788,0.0288997,0.0256235,-0.176287,0.0259563,0.0165131,0.0180228,0.0118324,-0.0165654,0.000110628,0.0299736,0.0245534,-0.00699203,-0.00147461,0.0260961,0.0291168,0.0299917,0.0281606,-0.0299339,0.00943331,-0.0426232,-0.0304133,0.0253181,0.0056706,-0.0141214,0.0264759,0.0267256,-0.0469716,0.0166234,0.00320576,-0.0137646,0.00805743,0.0186863,0.0292193,-0.132355,0.00993455,-0.00897852,-0.0632987,0.0295027,-0.0051716,0.0197088,0.0280483,0.0206743,0.026845,0.0234878,0.0263731,-0.0136257,-0.0334918,-0.00264839,0.0288388,0.00248514,-0.0562037,-0.00582317,-0.0187283,0.000215009,0.00498882,0.0214402,0.0184204,0.0269289,0.0299812,0.0261393,0.0292753,0.0299951,0.00819007,-0.0111847,-0.0303894,0.00548831,0.00807574,-0.0430067,0.0116405,-0.0491102,-0.0151725,0.00664458,-0.03546,0.0281922,0.0278618,0.0246827,0.00911638,-0.0216568,0.0176958,0.0292786,0.0106763,0.0137645,0.0238748,-0.203732,0.0190229,-0.0696867,0.0111217,0.0151738,0.0294094,0.0138833,0.025246,0.0283651,-0.102464,0.0127487,-0.128756,0.00908949,-0.0723578,-0.00432646,0.0151361,0.00712835,-0.0618244,-0.0225056,0.00363331,0.0208342,0.0291972,-0.000539677,-0.0146771,0.0300032,0.0219693,0.0264334,0.0297245,0.0226438,-0.0527493,0.0299635,-0.00711308,0.0189569,0.0223422,0.0288456,0.0284386,0.0300003,0.0122495,-0.0359808,-0.081733,-0.0173184,-0.000353064,0.0129509,0.027178,0.0295315,-0.0431726,0.0258098,0.0292747,-0.00907852,0.00885789,0.0151815,-0.00668956,0.012799,0.00900045,0.0196236,0.015258,-0.00264054,-0.103076,0.0142588,0.0199583,-0.027645,0.0208046,-0.0245055,0.014636,-0.0720807,0.0296559,-0.000537688,0.0125931,0.0294379,0.0176488,-0.00219748,0.0216033,0.0281775,0.0169336,0.00789197,0.0259756,0.00694328,-0.0300809,0.027605,0.011829,-0.0133996,0.022986,0.0263037,0.00843498,0.0294612,-0.10398,0.0142792,0.0296321,0.0285171,-0.00637176,0.0276516,0.0298408,0.0230374,0.0221146,0.00104722,0.0231365,0.0263926,0.0285401,-0.0072126,0.0269303,-0.0917029,0.00566782,0.0296366,0.0193634,0.0242801,0.0144394,-0.0925791,0.0111789,-0.0910809,0.025535,0.0248753,0.0265051,0.0258413,-0.0139169,0.0297585,-0.00548376,0.02809,0.0277433,0.00955341,0.0148871,0.0269756,0.0299005,0.0140329,0.0289248,0.0300088,0.0274585,0.0295117,0.0291518,0.00809107,0.028773,0.0236488,0.0278797,-0.132346,-0.0169284,0.0262042,0.0204319,0.0247136,0.00466556,-0.0511419,0.0191307,-0.0536006,0.00541165,0.0288276,-0.0106878,0.0300074,-0.0436891,0.00272189,0.0239219,0.0299422,-0.000126742,0.011659,-0.0172449,-0.0234289,0.0296522,-0.0112691,
